estado,anio,periodo,fecha,metric,indicador,fuente,valor
Chiapas,2010,9 Meses,2010-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,91012.0
Chiapas,2010,Anual,2010-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92833.0
Chiapas,2011,T1,2011-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,96354.0
Chiapas,2011,T2,2011-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,94906.0
Chiapas,2011,T3,2011-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,93485.0
Chiapas,2011,T4,2011-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,91716.0
Chiapas,2011,6 Meses,2011-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,95630.0
Chiapas,2011,9 Meses,2011-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,94915.0
Chiapas,2011,Anual,2011-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,94115.0
Chiapas,2012,T1,2012-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103230.0
Chiapas,2012,T2,2012-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103747.0
Chiapas,2012,T3,2012-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,87829.0
Chiapas,2012,T4,2012-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98086.0
Chiapas,2012,6 Meses,2012-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103489.0
Chiapas,2012,9 Meses,2012-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98269.0
Chiapas,2012,Anual,2012-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98223.0
Chiapas,2013,T1,2013-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104995.0
Chiapas,2013,T2,2013-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97207.0
Chiapas,2013,T3,2013-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,96890.0
Chiapas,2013,T4,2013-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102787.0
Chiapas,2013,6 Meses,2013-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101101.0
Chiapas,2013,9 Meses,2013-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,99697.0
Chiapas,2013,Anual,2013-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100470.0
Chiapas,2014,T1,2014-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97422.0
Chiapas,2014,T2,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106984.0
Chiapas,2014,T3,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100011.0
Chiapas,2014,T4,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103866.0
Chiapas,2014,6 Meses,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102203.0
Chiapas,2014,9 Meses,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101472.0
Chiapas,2014,Anual,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102071.0
Chiapas,2015,T1,2015-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,115496.0
Chiapas,2015,T2,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,115650.0
Chiapas,2015,T3,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,118955.0
Chiapas,2015,T4,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,121829.0
Chiapas,2015,6 Meses,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,115573.0
Chiapas,2015,9 Meses,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,116700.0
Chiapas,2015,Anual,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,117983.0
Chiapas,2016,T1,2016-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,124104.0
Chiapas,2016,T2,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,126867.0
Chiapas,2016,T3,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,120403.0
Chiapas,2016,T4,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,120703.0
Chiapas,2016,6 Meses,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,125486.0
Chiapas,2016,9 Meses,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,123791.0
Chiapas,2016,Anual,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,123019.0
Chiapas,2017,T1,2017-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,107575.0
Chiapas,2017,T2,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106146.0
Chiapas,2017,T3,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,99494.0
Chiapas,2017,T4,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,113532.0
Chiapas,2017,6 Meses,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106861.0
Chiapas,2017,9 Meses,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104405.0
Chiapas,2017,Anual,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106687.0
Chiapas,2018,T1,2018-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,105800.0
Chiapas,2018,T2,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,99106.0
Chiapas,2018,T3,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,107630.0
Chiapas,2018,T4,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101068.0
Chiapas,2018,6 Meses,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102453.0
Chiapas,2018,9 Meses,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104179.0
Chiapas,2018,Anual,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103401.0
Chiapas,2019,T1,2019-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104872.0
Chiapas,2019,T2,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104908.0
Chiapas,2019,T3,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,111391.0
Chiapas,2019,T4,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,111015.0
Chiapas,2019,6 Meses,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104890.0
Chiapas,2019,9 Meses,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,107057.0
Chiapas,2019,Anual,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108047.0
Chiapas,2020,T1,2020-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,112163.0
Chiapas,2020,T2,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,82434.0
Chiapas,2020,T3,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97839.0
Chiapas,2020,T4,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108921.0
Chiapas,2020,6 Meses,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97299.0
Chiapas,2020,9 Meses,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97479.0
Chiapas,2020,Anual,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100339.0
Chiapas,2021,T1,2021-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,117336.0
Chiapas,2021,T2,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,119995.0
Chiapas,2021,T3,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,122703.0
Chiapas,2021,T4,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,125563.0
Chiapas,2021,6 Meses,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,118666.0
Chiapas,2021,9 Meses,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,120011.0
Chiapas,2021,Anual,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,121399.0
Chiapas,2022,T1,2022-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,126495.0
Chiapas,2022,T2,2022-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,141654.0
Chiapas,2022,T3,2022-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,147649.0
Chiapas,2022,T4,2022-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,148042.0
Chiapas,2022,6 Meses,2022-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,134075.0
Chiapas,2022,9 Meses,2022-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,138599.0
Chiapas,2022,Anual,2022-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,140960.0
Chiapas,2023,T1,2023-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,133237.0
Chiapas,2023,T2,2023-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,142079.0
Chiapas,2023,T3,2023-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,134933.0
Chiapas,2023,T4,2023-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,144160.0
Chiapas,2023,6 Meses,2023-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,137658.0
Chiapas,2023,9 Meses,2023-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,136750.0
Chiapas,2023,Anual,2023-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,138602.0
Chiapas,2024,T1,2024-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,137507.0
Chiapas,2024,T2,2024-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,152341.0
Chiapas,2024,T3,2024-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,140794.0
Chiapas,2024,T4,2024-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,155185.0
Chiapas,2024,6 Meses,2024-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,144924.0
Chiapas,2024,9 Meses,2024-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,143547.0
Chiapas,2024,Anual,2024-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,146457.0
Chiapas,2025,T1P,2025-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,138833.0
Chiapas,2025,T2,2025-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Chiapas,2025,T3,2025-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Chiapas,2025,T4,2025-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Chiapas,2025,6 Meses,2025-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Chiapas,2025,9 Meses,2025-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Chiapas,2025,Anual,2025-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Chihuahua,2005,T1,2005-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,32021.0
Chihuahua,2005,T2,2005-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,34847.0
Chihuahua,2005,T3,2005-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,35731.0
Chihuahua,2005,T4,2005-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,34298.0
Chihuahua,2005,6 Meses,2005-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,33434.0
Chihuahua,2005,9 Meses,2005-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,34200.0
Chihuahua,2005,Anual,2005-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,34224.0
Chihuahua,2006,T1,2006-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,33413.0
Chihuahua,2006,T2,2006-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,34056.0
Chihuahua,2006,T3,2006-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,33963.0
Chihuahua,2006,T4,2006-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,34259.0
Chihuahua,2006,6 Meses,2006-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,33735.0
Chihuahua,2006,9 Meses,2006-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,33811.0
Chihuahua,2006,Anual,2006-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,33923.0
Chihuahua,2007,T1,2007-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,35311.0
Chihuahua,2007,T2,2007-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37360.0
Chihuahua,2007,T3,2007-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37277.0
Chihuahua,2007,T4,2007-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,36782.0
Chihuahua,2007,6 Meses,2007-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,36336.0
Chihuahua,2007,9 Meses,2007-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,36649.0
Chihuahua,2007,Anual,2007-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,36683.0
Chihuahua,2008,T1,2008-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38684.0
Chihuahua,2008,T2,2008-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41325.0
Chihuahua,2008,T3,2008-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40755.0
Chihuahua,2008,T4,2008-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38343.0
Chihuahua,2008,6 Meses,2008-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40005.0
Chihuahua,2008,9 Meses,2008-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40255.0
Chihuahua,2008,Anual,2008-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39777.0
Chihuahua,2009,T1,2009-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38289.0
Chihuahua,2009,T2,2009-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38185.0
Chihuahua,2009,T3,2009-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38316.0
Chihuahua,2009,T4,2009-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37809.0
Chihuahua,2009,6 Meses,2009-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38237.0
Chihuahua,2009,9 Meses,2009-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38263.0
Chihuahua,2009,Anual,2009-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38150.0
Chihuahua,2010,T1,2010-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37038.0
Chihuahua,2010,T2,2010-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39424.0
Chihuahua,2010,T3,2010-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40228.0
Chihuahua,2010,T4,2010-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38652.0
Chihuahua,2010,6 Meses,2010-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38231.0
Chihuahua,2010,9 Meses,2010-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38897.0
Chihuahua,2010,Anual,2010-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38836.0
Chihuahua,2011,T1,2011-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38745.0
Chihuahua,2011,T2,2011-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38832.0
Chihuahua,2011,T3,2011-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40059.0
Chihuahua,2011,T4,2011-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39155.0
Chihuahua,2011,6 Meses,2011-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38789.0
Chihuahua,2011,9 Meses,2011-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39212.0
Chihuahua,2011,Anual,2011-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39198.0
Chihuahua,2012,T1,2012-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38823.0
Chihuahua,2012,T2,2012-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,36782.0
Chihuahua,2012,T3,2012-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37210.0
Chihuahua,2012,T4,2012-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39783.0
Chihuahua,2012,6 Meses,2012-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37803.0
Chihuahua,2012,9 Meses,2012-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37605.0
Chihuahua,2012,Anual,2012-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38150.0
Chihuahua,2013,T1,2013-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,37766.0
Chihuahua,2013,T2,2013-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38548.0
Chihuahua,2013,T3,2013-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38759.0
Chihuahua,2013,T4,2013-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40325.0
Chihuahua,2013,6 Meses,2013-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38157.0
Chihuahua,2013,9 Meses,2013-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38358.0
Chihuahua,2013,Anual,2013-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38850.0
Chihuahua,2014,T1,2014-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39113.0
Chihuahua,2014,T2,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,38933.0
Chihuahua,2014,T3,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40645.0
Chihuahua,2014,T4,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43153.0
Chihuahua,2014,6 Meses,2014-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39023.0
Chihuahua,2014,9 Meses,2014-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39564.0
Chihuahua,2014,Anual,2014-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40461.0
Chihuahua,2015,T1,2015-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43284.0
Chihuahua,2015,T2,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43742.0
Chihuahua,2015,T3,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44262.0
Chihuahua,2015,T4,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45448.0
Chihuahua,2015,6 Meses,2015-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43513.0
Chihuahua,2015,9 Meses,2015-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43763.0
Chihuahua,2015,Anual,2015-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44184.0
Chihuahua,2016,T1,2016-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44856.0
Chihuahua,2016,T2,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45479.0
Chihuahua,2016,T3,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44855.0
Chihuahua,2016,T4,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44795.0
Chihuahua,2016,6 Meses,2016-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45168.0
Chihuahua,2016,9 Meses,2016-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45063.0
Chihuahua,2016,Anual,2016-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44996.0
Chihuahua,2017,T1,2017-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39674.0
Chihuahua,2017,T2,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41559.0
Chihuahua,2017,T3,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40774.0
Chihuahua,2017,T4,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41608.0
Chihuahua,2017,6 Meses,2017-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40617.0
Chihuahua,2017,9 Meses,2017-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40669.0
Chihuahua,2017,Anual,2017-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40904.0
Chihuahua,2018,T1,2018-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,39685.0
Chihuahua,2018,T2,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44395.0
Chihuahua,2018,T3,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46280.0
Chihuahua,2018,T4,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,47804.0
Chihuahua,2018,6 Meses,2018-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42040.0
Chihuahua,2018,9 Meses,2018-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43453.0
Chihuahua,2018,Anual,2018-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44541.0
Chihuahua,2019,T1,2019-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42302.0
Chihuahua,2019,T2,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,40845.0
Chihuahua,2019,T3,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,43969.0
Chihuahua,2019,T4,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44448.0
Chihuahua,2019,6 Meses,2019-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41574.0
Chihuahua,2019,9 Meses,2019-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42372.0
Chihuahua,2019,Anual,2019-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42891.0
Chihuahua,2020,T1,2020-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45653.0
Chihuahua,2020,T2,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,36543.0
Chihuahua,2020,T3,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42456.0
Chihuahua,2020,T4,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,44919.0
Chihuahua,2020,6 Meses,2020-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41098.0
Chihuahua,2020,9 Meses,2020-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,41551.0
Chihuahua,2020,Anual,2020-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,42393.0
Chihuahua,2021,T1,2021-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45175.0
Chihuahua,2021,T2,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45686.0
Chihuahua,2021,T3,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48320.0
Chihuahua,2021,T4,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54320.0
Chihuahua,2021,6 Meses,2021-06-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,45431.0
Chihuahua,2021,9 Meses,2021-09-30,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,46394.0
Chihuahua,2021,Anual,2021-12-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,48375.0
Chihuahua,2022,T1,2022-03-31,Unidades,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,54003.0
